Paired,Statistics,P-value,Variables,logp,index
"DMSO, BSJ-04-030",2.0847182665428714,0.07277817101406213,Cells_AreaShape_Zernike_0_0,1.1379988628536748,19
"DMSO, BSJ-03-136",23.438373816670396,1.5905183453218926e-08,Cells_AreaShape_Zernike_0_0,7.79846131729782,20
"BSJ-04-030, BSJ-03-136",13.472207199516303,3.5834042026753684e-09,Cells_AreaShape_Zernike_0_0,8.445704201297854,21
"DMSO, BSJ-04-030",-17.216264260795505,1.6085188645921894e-07,Cells_AreaShape_Zernike_2_0,6.793573841358064,22
"DMSO, BSJ-03-136",7.708830748294549,8.599658156078752e-05,Cells_AreaShape_Zernike_2_0,4.065518811998218,23
"BSJ-04-030, BSJ-03-136",16.52320062354704,7.529947774628109e-10,Cells_AreaShape_Zernike_2_0,9.123208035920081,24
"DMSO, BSJ-04-030",4.535151070694157,0.0024538627890064576,Cells_AreaShape_Zernike_3_1,2.610149725082261,25
"DMSO, BSJ-03-136",-20.744466889028715,2.621532663356646e-08,Cells_AreaShape_Zernike_3_1,7.581444726763083,26
"BSJ-04-030, BSJ-03-136",-13.504048720173854,8.431723883577418e-08,Cells_AreaShape_Zernike_3_1,7.074083623882256,27
"DMSO, BSJ-04-030",17.11178093041801,2.8898526473473657e-07,Cells_AreaShape_Zernike_3_3,6.539124301214191,28
"DMSO, BSJ-03-136",8.694572651145203,4.865548347566601e-05,Cells_AreaShape_Zernike_3_3,4.312868207625352,29
"BSJ-04-030, BSJ-03-136",0.2361649383439424,0.8180066267188459,Cells_AreaShape_Zernike_3_3,0.08724317806978864,30
"DMSO, BSJ-04-030",-6.252700495391387,0.0003719798118740433,Cells_AreaShape_Zernike_4_0,3.4294806295525553,31
"DMSO, BSJ-03-136",-5.334513081437992,0.0009777173035561072,Cells_AreaShape_Zernike_4_0,3.009786698641075,32
"BSJ-04-030, BSJ-03-136",0.613835616753694,0.5491697917831089,Cells_AreaShape_Zernike_4_0,0.2602933600418436,33
"DMSO, BSJ-04-030",1.5941987778467406,0.15077846504089518,Cells_AreaShape_Zernike_4_2,0.8216606822179862,34
"DMSO, BSJ-03-136",-13.659379547976613,2.0669746113191317e-06,Cells_AreaShape_Zernike_4_2,5.6846648577857355,35
"BSJ-04-030, BSJ-03-136",-12.94089871670233,7.986095180720168e-08,Cells_AreaShape_Zernike_4_2,7.09766551805663,36
"DMSO, BSJ-04-030",21.51846301235916,4.469758209176747e-08,Cells_AreaShape_Zernike_4_4,7.34971596932007,37
"DMSO, BSJ-03-136",6.536492283467631,0.0002527412900313002,Cells_AreaShape_Zernike_4_4,3.5973238021326988,38
"BSJ-04-030, BSJ-03-136",-9.042594132374097,4.0336857369490853e-07,Cells_AreaShape_Zernike_4_4,6.394297940537086,39
"DMSO, BSJ-04-030",10.373511072429482,1.3059895303808907e-05,Cells_AreaShape_Zernike_5_3,4.884060304619928,40
"DMSO, BSJ-03-136",1.1242921538859345,0.2970282205610183,Cells_AreaShape_Zernike_5_3,0.5272022865356935,41
"BSJ-04-030, BSJ-03-136",-5.956294419356034,3.859500358825585e-05,Cells_AreaShape_Zernike_5_3,4.413468914356731,42
"DMSO, BSJ-04-030",15.535151470611515,7.3624397433706e-07,Cells_AreaShape_Zernike_5_5,6.1329782465992375,43
"DMSO, BSJ-03-136",17.237069821866168,4.291323739389922e-07,Cells_AreaShape_Zernike_5_5,6.3674087208606895,44
"BSJ-04-030, BSJ-03-136",4.669642734515183,0.00045174936046800607,Cells_AreaShape_Zernike_5_5,3.3451024535880878,45
"DMSO, BSJ-04-030",11.305482482523725,1.4587456286175868e-06,Cells_AreaShape_Zernike_6_4,5.836020432382806,46
"DMSO, BSJ-03-136",-11.038580991182716,6.233469661620631e-06,Cells_AreaShape_Zernike_6_4,5.20527014989833,47
"BSJ-04-030, BSJ-03-136",-15.684717790485651,7.000547783208248e-09,Cells_AreaShape_Zernike_6_4,8.154867975711923,48
"DMSO, BSJ-04-030",26.507384705271356,5.499160690666446e-09,Cells_AreaShape_Zernike_6_6,8.25970358963798,49
"DMSO, BSJ-03-136",10.858561085107047,9.849456757309636e-06,Cells_AreaShape_Zernike_6_6,5.00658772217334,50
"BSJ-04-030, BSJ-03-136",-2.6905082447128432,0.021919499342263893,Cells_AreaShape_Zernike_6_6,1.659169369684715,51
"DMSO, BSJ-04-030",7.766894968537782,9.737230917712568e-05,Cells_AreaShape_Zernike_7_5,4.011564530609986,52
"DMSO, BSJ-03-136",6.4964350823610655,0.0003175855852122041,Cells_AreaShape_Zernike_7_5,3.49813921784717,53
"BSJ-04-030, BSJ-03-136",0.6001242994821648,0.5588293343961026,Cells_AreaShape_Zernike_7_5,0.252720804719667,54
"DMSO, BSJ-04-030",11.619541649791314,6.844996493447995e-06,Cells_AreaShape_Zernike_7_7,5.164626770010134,55
"DMSO, BSJ-03-136",10.576461926833773,1.411079421071277e-05,Cells_AreaShape_Zernike_7_7,4.850448541764924,56
"BSJ-04-030, BSJ-03-136",3.199220604840451,0.00816636427766746,Cells_AreaShape_Zernike_7_7,2.0879712513720836,57
"DMSO, BSJ-04-030",8.39557286500011,5.574662219396333e-05,Cells_AreaShape_Zernike_9_5,4.253781442306079,58
"DMSO, BSJ-03-136",5.564334820167795,0.0008108080367696968,Cells_AreaShape_Zernike_9_5,3.091081955209131,59
"BSJ-04-030, BSJ-03-136",0.2265433356277647,0.8246629271078127,Cells_AreaShape_Zernike_9_5,0.08372352879615311,60
"DMSO, BSJ-04-030",5.140912793530555,0.0013016484347682154,Cells_AreaShape_Zernike_9_7,2.8855062995293994,61
"DMSO, BSJ-03-136",9.652738330345032,2.5036381593826476e-05,Cells_AreaShape_Zernike_9_7,4.601428437737442,62
"BSJ-04-030, BSJ-03-136",2.481875427742579,0.02664459503074055,Cells_AreaShape_Zernike_9_7,1.5743908761831098,63
"DMSO, BSJ-04-030",10.834850638357354,1.0252975965092592e-05,Cells_AreaShape_Zernike_9_9,4.989150060692974,64
"DMSO, BSJ-03-136",15.842968493418544,8.540209849438333e-07,Cells_AreaShape_Zernike_9_9,6.068531457726289,65
"BSJ-04-030, BSJ-03-136",7.0769809495435165,1.1391239610412571e-05,Cells_AreaShape_Zernike_9_9,4.9434290128244545,66
"DMSO, BSJ-04-030",-1.7185681210644985,0.12295352430017449,Cells_Correlation_Correlation_DNA_AGP,0.9102590182698589,67
"DMSO, BSJ-03-136",-7.387386773685246,0.00011055859281377055,Cells_Correlation_Correlation_DNA_AGP,3.9564074976209596,68
"BSJ-04-030, BSJ-03-136",-5.457718554202415,0.000163299295851268,Cells_Correlation_Correlation_DNA_AGP,3.787015687942867,69
"DMSO, BSJ-04-030",-15.79101448024309,4.31196684024655e-08,Cells_Correlation_Correlation_DNA_ER,7.36532458760641,70
"DMSO, BSJ-03-136",-64.82824419698201,4.951942254949881e-32,Cells_Correlation_Correlation_DNA_ER,31.30522442830596,71
"BSJ-04-030, BSJ-03-136",-18.09614263440088,1.82056994678288e-08,Cells_Correlation_Correlation_DNA_ER,7.739792630699679,72
"DMSO, BSJ-04-030",-20.055257813940717,9.180014243415474e-10,Cells_Correlation_Correlation_DNA_Mito,9.037156644960856,73
"DMSO, BSJ-03-136",-67.04801539799354,9.091593662121764e-41,Cells_Correlation_Correlation_DNA_Mito,40.041359982784485,74
"BSJ-04-030, BSJ-03-136",-18.572398599840326,1.1734138302828937e-08,Cells_Correlation_Correlation_DNA_Mito,7.930548797336538,75
"DMSO, BSJ-04-030",-17.52090023005543,4.7486521900386154e-09,Cells_Correlation_Correlation_DNA_RNA,8.323429638688916,76
"DMSO, BSJ-03-136",-49.54785543758374,9.637163847995851e-30,Cells_Correlation_Correlation_DNA_RNA,29.016050757216636,77
"BSJ-04-030, BSJ-03-136",-11.73591655227814,4.5778701411800857e-07,Cells_Correlation_Correlation_DNA_RNA,6.339336530964403,78
"DMSO, BSJ-04-030",-13.618094833417235,1.2004258125960514e-06,Cells_Correlation_Correlation_ER_AGP,5.920664674570492,79
"DMSO, BSJ-03-136",-32.11655508424335,3.948960882464449e-10,Cells_Correlation_Correlation_ER_AGP,9.403517168267502,80
"BSJ-04-030, BSJ-03-136",-7.607972074179397,5.103351073634785e-06,Cells_Correlation_Correlation_ER_AGP,5.2921445543215375,81
"DMSO, BSJ-04-030",-30.648813271402986,1.9295848523046535e-13,Cells_Correlation_Correlation_ER_RNA,12.714536118840483,82
"DMSO, BSJ-03-136",-44.438066252582864,6.573590883212223e-15,Cells_Correlation_Correlation_ER_RNA,14.182197328348746,83
"BSJ-04-030, BSJ-03-136",-12.48881461266922,5.771320330942042e-09,Cells_Correlation_Correlation_ER_RNA,8.238724819973152,84
"DMSO, BSJ-04-030",-19.35720155006971,4.179406648256064e-08,Cells_Correlation_Correlation_Mito_AGP,7.378885370779864,85
"DMSO, BSJ-03-136",-48.80929228887597,5.919373729904277e-14,Cells_Correlation_Correlation_Mito_AGP,13.22772423922882,86
"BSJ-04-030, BSJ-03-136",-9.691522188559698,8.859572837935959e-07,Cells_Correlation_Correlation_Mito_AGP,6.052587217006796,87
"DMSO, BSJ-04-030",-15.136369630196294,7.185255158220796e-07,Cells_Correlation_Correlation_Mito_ER,6.143557804865913,88
"DMSO, BSJ-03-136",-52.95927213802423,2.5252607167039103e-13,Cells_Correlation_Correlation_Mito_ER,12.597693777156952,89
"BSJ-04-030, BSJ-03-136",-8.280378759609391,1.255907443524744e-05,Cells_Correlation_Correlation_Mito_ER,4.901042365573042,90
"DMSO, BSJ-04-030",-23.669670884197576,2.749810044630695e-08,Cells_Correlation_Correlation_Mito_RNA,7.560697305958116,91
"DMSO, BSJ-03-136",-73.48701475975577,8.607793675258275e-14,Cells_Correlation_Correlation_Mito_RNA,13.065108151386179,92
"BSJ-04-030, BSJ-03-136",-12.897288892517627,1.220073724267076e-07,Cells_Correlation_Correlation_Mito_RNA,6.91361392582116,93
"DMSO, BSJ-04-030",-32.29077238494764,2.2552674811349314e-10,Cells_Correlation_Correlation_RNA_AGP,9.646801942171006,94
"DMSO, BSJ-03-136",-59.653593957748186,1.0028921050750219e-15,Cells_Correlation_Correlation_RNA_AGP,14.998745787509035,95
"BSJ-04-030, BSJ-03-136",-7.593318191737944,6.767416208065218e-06,Cells_Correlation_Correlation_RNA_AGP,5.169577112816442,96
"DMSO, BSJ-04-030",2.1287434669158327,0.06382843957856782,Cells_Correlation_K_AGP_DNA,1.194985772689121,97
"DMSO, BSJ-03-136",10.567663423293157,7.182376946072285e-07,Cells_Correlation_K_AGP_DNA,6.143731805934634,98
"BSJ-04-030, BSJ-03-136",4.794375284706998,0.0003946125381224486,Cells_Correlation_K_AGP_DNA,3.4038291199178734,99
"DMSO, BSJ-04-030",-4.815857852403369,0.0015437617394249072,Cells_Correlation_K_AGP_Mito,2.8114197268226087,100
"DMSO, BSJ-03-136",-5.610126120837219,0.0006926749787855796,Cells_Correlation_K_AGP_Mito,3.159470499921434,101
"BSJ-04-030, BSJ-03-136",-1.6531204854010093,0.12248169811950495,Cells_Correlation_K_AGP_Mito,0.9119288010914883,102
"DMSO, BSJ-04-030",-3.7897545827034724,0.004034089634520285,Cells_Correlation_K_DNA_AGP,2.394254456310395,103
"DMSO, BSJ-03-136",-10.049272053687805,4.612944766115094e-06,Cells_Correlation_K_DNA_AGP,5.336021745460027,104
"BSJ-04-030, BSJ-03-136",-5.410495678192705,9.985021172246638e-05,Cells_Correlation_K_DNA_AGP,4.000651009913946,105
"DMSO, BSJ-04-030",-5.414842415324753,0.0008019233651652935,Cells_Correlation_K_DNA_ER,3.0958671325588103,106
"DMSO, BSJ-03-136",-8.029577359352887,7.064925658776359e-05,Cells_Correlation_K_DNA_ER,4.150892403688468,107
"BSJ-04-030, BSJ-03-136",-2.8292080986240773,0.013834791673246085,Cells_Correlation_K_DNA_ER,1.8590273761573517,108
"DMSO, BSJ-04-030",-5.238272743254023,0.000893022843459801,Cells_Correlation_K_DNA_Mito,3.049137431747902,109
"DMSO, BSJ-03-136",-7.326355261450009,0.00013647111220547046,Cells_Correlation_K_DNA_Mito,3.86495926904443,110
"BSJ-04-030, BSJ-03-136",-3.729289411062157,0.0032422170840855392,Cells_Correlation_K_DNA_Mito,2.4891579101339687,111
"DMSO, BSJ-04-030",16.812286035514425,5.535955582168833e-11,Cells_Correlation_K_ER_RNA,10.256807403106277,112
"DMSO, BSJ-03-136",10.882019226203223,1.7194840151650966e-06,Cells_Correlation_K_ER_RNA,5.764601857153896,113
"BSJ-04-030, BSJ-03-136",0.41895044628190237,0.6834112032026722,Cells_Correlation_K_ER_RNA,0.16531790606224891,114
"DMSO, BSJ-04-030",6.6713258712877845,9.788487452063156e-05,Cells_Correlation_K_Mito_DNA,4.009284411564832,115
"DMSO, BSJ-03-136",9.697758523494208,8.816002841701922e-06,Cells_Correlation_K_Mito_DNA,5.05472827850417,116
"BSJ-04-030, BSJ-03-136",3.3461419310341856,0.0050377362321595886,Cells_Correlation_K_Mito_DNA,2.29776457520957,117
"DMSO, BSJ-04-030",-13.383620891455813,3.0921634309832833e-07,Cells_Correlation_K_RNA_ER,6.509737560258729,118
"DMSO, BSJ-03-136",-9.034018012512721,2.3769860144145256e-05,Cells_Correlation_K_RNA_ER,4.623973373543366,119
"BSJ-04-030, BSJ-03-136",-0.7259882688270443,0.4825600630488679,Cells_Correlation_K_RNA_ER,0.31644862340360497,120
"DMSO, BSJ-04-030",-0.6691965280805886,0.524219853286287,Cells_Correlation_Overlap_DNA_AGP,0.28048653545082564,121
"DMSO, BSJ-03-136",4.127879025697575,0.004218794796699004,Cells_Correlation_Overlap_DNA_AGP,2.3748115983035025,122
"BSJ-04-030, BSJ-03-136",3.6005737265851407,0.003008114146512715,Cells_Correlation_Overlap_DNA_AGP,2.521705687940757,123
"DMSO, BSJ-04-030",5.805350597580611,0.00042812743744984945,Cells_Correlation_Overlap_DNA_ER,3.368426938595894,124
"DMSO, BSJ-03-136",5.83007814920141,0.0004119209267782898,Cells_Correlation_Overlap_DNA_ER,3.3851861440633124,125
"BSJ-04-030, BSJ-03-136",-0.03196188666376638,0.9749537139968227,Cells_Correlation_Overlap_DNA_ER,0.011016001976261028,126
"DMSO, BSJ-04-030",-0.6942496353294301,0.5067185526382709,Cells_Correlation_Overlap_DNA_Mito,0.2952331944641706,127
"DMSO, BSJ-03-136",1.688390385112519,0.1305385251297142,Cells_Correlation_Overlap_DNA_Mito,0.884261298424515,128
"BSJ-04-030, BSJ-03-136",1.7928266461124245,0.09521721344476015,Cells_Correlation_Overlap_DNA_Mito,1.0212845324106805,129
"DMSO, BSJ-04-030",-1.888034474504436,0.09585524479623625,Cells_Correlation_Overlap_DNA_RNA,1.018384119366539,130
"DMSO, BSJ-03-136",-1.2647575401361153,0.2431790023593952,Cells_Correlation_Overlap_DNA_RNA,0.6140739275618841,131
"BSJ-04-030, BSJ-03-136",0.2311067467215241,0.8207086934894535,Cells_Correlation_Overlap_DNA_RNA,0.08581096621791172,132
"DMSO, BSJ-04-030",3.6842144423419687,0.0068587579741389085,Cells_Correlation_Overlap_ER_AGP,2.1637545218755054,133
"DMSO, BSJ-03-136",0.930102368303466,0.381717929574056,Cells_Correlation_Overlap_ER_AGP,0.4182574404381199,134
"BSJ-04-030, BSJ-03-136",-1.7065449813620257,0.11057316566988756,Cells_Correlation_Overlap_ER_AGP,0.9563502565349231,135
"DMSO, BSJ-04-030",4.575775710704535,0.00203320967088098,Cells_Correlation_Overlap_ER_RNA,2.6918178332599814,136
"DMSO, BSJ-03-136",-1.561115277180803,0.16141840786618072,Cells_Correlation_Overlap_ER_RNA,0.792046940624772,137
"BSJ-04-030, BSJ-03-136",-3.5640926199956136,0.004714781448890143,Cells_Correlation_Overlap_ER_RNA,2.3265384339427437,138
"DMSO, BSJ-04-030",-5.367939007320467,0.0006463801853439512,Cells_Correlation_Overlap_Mito_AGP,3.1895119652404005,139
"DMSO, BSJ-03-136",-7.276406610475275,0.00010501585718481557,Cells_Correlation_Overlap_Mito_AGP,3.978745118378636,140
"BSJ-04-030, BSJ-03-136",-2.3530821780397386,0.034574355670431184,Cells_Correlation_Overlap_Mito_AGP,1.4612459046787734,141
"DMSO, BSJ-04-030",12.029200292074618,1.3166157060693869e-06,Cells_Correlation_Overlap_Mito_RNA,5.88054096846118,142
"DMSO, BSJ-03-136",11.273687505976335,5.370145265952974e-06,Cells_Correlation_Overlap_Mito_RNA,5.270013966190856,143
"BSJ-04-030, BSJ-03-136",2.9920224208566415,0.011409552386040644,Cells_Correlation_Overlap_Mito_RNA,1.942731393275541,144
"DMSO, BSJ-04-030",-9.695170041363259,1.649801098677448e-05,Cells_Correlation_Overlap_RNA_AGP,4.782568411515635,145
"DMSO, BSJ-03-136",-7.746150765176763,8.165080153306913e-05,Cells_Correlation_Overlap_RNA_AGP,4.0880395476121825,146
"BSJ-04-030, BSJ-03-136",0.9315434256506778,0.36745149203164384,Cells_Correlation_Overlap_RNA_AGP,0.43479998483408444,147
"DMSO, BSJ-04-030",-27.335020643262602,6.38493551275349e-09,Cells_Granularity_11_ER,8.194843484711724,148
"DMSO, BSJ-03-136",-34.270864576058315,1.7772261006685173e-09,Cells_Granularity_11_ER,8.750257317255906,149
"BSJ-04-030, BSJ-03-136",-8.942956650973299,4.744120791118831e-07,Cells_Granularity_11_ER,6.323844261834238,150
"DMSO, BSJ-04-030",-17.62159614904706,3.469968337673936e-07,Cells_Granularity_12_RNA,6.459674487986137,151
"DMSO, BSJ-03-136",-38.21293307652945,1.308298558938097e-09,Cells_Granularity_12_RNA,8.883293136972407,152
"BSJ-04-030, BSJ-03-136",-13.360660202838433,2.458590825083714e-09,Cells_Granularity_12_RNA,8.609313743402259,153
"DMSO, BSJ-04-030",-16.297514347220186,6.525898386020372e-07,Cells_Granularity_13_ER,6.18535969284269,154
"DMSO, BSJ-03-136",-30.90180829814273,6.959504407025568e-09,Cells_Granularity_13_ER,8.157421685814347,155
"BSJ-04-030, BSJ-03-136",-9.524646731741965,1.7401229350586884e-07,Cells_Granularity_13_ER,6.759420068883122,156
"DMSO, BSJ-04-030",-14.567445983523983,1.4577821881783299e-06,Cells_Granularity_13_RNA,5.836307360475329,157
"DMSO, BSJ-03-136",-38.11643466552682,1.5015140444850261e-09,Cells_Granularity_13_RNA,8.823470601251332,158
"BSJ-04-030, BSJ-03-136",-13.535580040634992,2.7852477910724446e-09,Cells_Granularity_13_RNA,8.555136161528564,159
"DMSO, BSJ-04-030",8.489606836944738,4.408176867846565e-05,Cells_Granularity_2_AGP,4.355740988750463,160
"DMSO, BSJ-03-136",16.420348858710437,2.629940538097612e-07,Cells_Granularity_2_AGP,6.580054070623559,161
"BSJ-04-030, BSJ-03-136",3.2784903022811185,0.005977021820206621,Cells_Granularity_2_AGP,2.2235151586923294,162
"DMSO, BSJ-04-030",13.281429494139932,1.2736928311105657e-06,Cells_Granularity_2_ER,5.894935295578574,163
"DMSO, BSJ-03-136",8.226283210685366,5.582518268746395e-05,Cells_Granularity_2_ER,4.25316984702898,164
"BSJ-04-030, BSJ-03-136",-1.223037105180899,0.24345433617571158,Cells_Granularity_2_ER,0.6135824858113983,165
"DMSO, BSJ-04-030",1.7531930461928125,0.12108836274326726,Cells_Granularity_2_Mito,0.9168975929365031,166
"DMSO, BSJ-03-136",1.5770552457496074,0.1568832746598565,Cells_Granularity_2_Mito,0.8044233541193195,167
"BSJ-04-030, BSJ-03-136",-0.11923473553340976,0.9067835021075082,Cells_Granularity_2_Mito,0.04249638996683782,168
"DMSO, BSJ-04-030",4.670163439263083,0.0015841027020409772,Cells_Granularity_2_RNA,2.800216665244142,169
"DMSO, BSJ-03-136",13.991865628882701,2.3398608610776105e-07,Cells_Granularity_2_RNA,6.630809966975677,170
"BSJ-04-030, BSJ-03-136",5.040429397658136,0.0002274137054930998,Cells_Granularity_2_RNA,3.6431833653269963,171
"DMSO, BSJ-04-030",15.908276262999767,3.664188496499429e-07,Cells_Granularity_3_AGP,6.436022193059895,172
"DMSO, BSJ-03-136",35.67102523594839,1.0928511893644803e-10,Cells_Granularity_3_AGP,9.961438970747224,173
"BSJ-04-030, BSJ-03-136",7.086449466424969,1.2085270988935624e-05,Cells_Granularity_3_AGP,4.917743606929487,174
"DMSO, BSJ-04-030",13.708914596976527,9.670843229415823e-07,Cells_Granularity_3_ER,6.0145356568460215,175
"DMSO, BSJ-03-136",19.73333163038956,6.335627378926902e-08,Cells_Granularity_3_ER,7.198210373090693,176
"BSJ-04-030, BSJ-03-136",4.588501136523154,0.00042195193604125964,Cells_Granularity_3_ER,3.374737016102007,177
"DMSO, BSJ-04-030",6.513797758502583,0.00022551128919233413,Cells_Granularity_3_Mito,3.646831712272873,178
"DMSO, BSJ-03-136",4.726137224998488,0.0019021969526173137,Cells_Granularity_3_Mito,2.7207445184151178,179
"BSJ-04-030, BSJ-03-136",0.09854866525951983,0.9230561699467463,Cells_Granularity_3_Mito,0.034771870419718486,180
"DMSO, BSJ-04-030",4.094322527027399,0.004172433048307776,Cells_Granularity_3_RNA,2.379610623368613,181
"DMSO, BSJ-03-136",12.489716300682609,2.8704254637816994e-06,Cells_Granularity_3_RNA,5.542053725956644,182
"BSJ-04-030, BSJ-03-136",5.0649386853198894,0.00018656291579156818,Cells_Granularity_3_RNA,3.729174679280145,183
"DMSO, BSJ-04-030",16.090499358877317,2.7582555720750484e-07,Cells_Granularity_4_AGP,6.5593654958107885,184
"DMSO, BSJ-03-136",26.079796630292712,7.317237245923295e-09,Cells_Granularity_4_AGP,8.135652863659379,185
"BSJ-04-030, BSJ-03-136",7.704912968132597,2.127762932252839e-06,Cells_Granularity_4_AGP,5.672076761221811,186
"DMSO, BSJ-04-030",6.018501138065902,0.0003576031731937981,Cells_Granularity_4_ER,3.4465986361444583,187
"DMSO, BSJ-03-136",18.556624055417778,5.811368835183009e-08,Cells_Granularity_4_ER,7.235721559942165,188
"BSJ-04-030, BSJ-03-136",7.374473301964108,4.432767899964515e-06,Cells_Granularity_4_ER,5.353325007794632,189
"DMSO, BSJ-04-030",-4.755625254924258,0.0017756814131515701,Cells_Granularity_4_RNA,2.7506349512385153,190
"DMSO, BSJ-03-136",2.538712997309631,0.036881042331131396,Cells_Granularity_4_RNA,1.433196813424758,191
"BSJ-04-030, BSJ-03-136",5.259120817578253,0.00012129962827159906,Cells_Granularity_4_RNA,3.9161405300472,192
"DMSO, BSJ-04-030",14.849536080522112,3.394663792245512e-07,Cells_Granularity_5_AGP,6.469203231811428,193
"DMSO, BSJ-03-136",25.509347803980457,3.736133027120201e-09,Cells_Granularity_5_AGP,8.427577668867073,194
"BSJ-04-030, BSJ-03-136",7.288337475709426,4.018748405677764e-06,Cells_Granularity_5_AGP,5.395909182025448,195
"DMSO, BSJ-04-030",-8.47432808476471,3.692417074378838e-05,Cells_Granularity_5_ER,4.432689249447045,196
"DMSO, BSJ-03-136",2.627479328002495,0.02952631431643212,Cells_Granularity_5_ER,1.5297907613632324,197
"BSJ-04-030, BSJ-03-136",8.59626074968502,1.0618146709536066e-06,Cells_Granularity_5_ER,5.97395127836369,198
"DMSO, BSJ-04-030",-6.473869632201424,0.0001927880435645987,Cells_Granularity_5_Mito,3.7149199039131355,199
"DMSO, BSJ-03-136",-5.149848992918712,0.0010482628637715399,Cells_Granularity_5_Mito,2.979529799441239,200
"BSJ-04-030, BSJ-03-136",-0.21261165319774303,0.8349439729963176,Cells_Granularity_5_Mito,0.07834266587555658,201
"DMSO, BSJ-04-030",-42.139782040596245,6.501753325165171e-11,Cells_Granularity_6_ER,10.186969511547336,202
"DMSO, BSJ-03-136",-18.319909765302747,1.676338362891971e-07,Cells_Granularity_6_ER,6.7756383160725155,203
"BSJ-04-030, BSJ-03-136",8.167518022238982,3.0743923982199604e-06,Cells_Granularity_6_ER,5.512240702384199,204
"DMSO, BSJ-04-030",-31.28487824381742,6.763653573913996e-10,Cells_Granularity_6_RNA,9.169818644538285,205
"DMSO, BSJ-03-136",-22.936794111471105,1.9806540213251035e-08,Cells_Granularity_6_RNA,7.703191379964704,206
"BSJ-04-030, BSJ-03-136",1.6935120225380942,0.11368159013811556,Cells_Granularity_6_RNA,0.9443098602795735,207
"DMSO, BSJ-04-030",4.9320391328305755,0.0003337135515173038,Cells_Intensity_IntegratedIntensityEdge_AGP,3.476626157056061,208
"DMSO, BSJ-03-136",0.16453858080120337,0.8732898934932174,Cells_Intensity_IntegratedIntensityEdge_AGP,0.058841565864113314,209
"BSJ-04-030, BSJ-03-136",-2.414725032872757,0.03553070012360387,Cells_Intensity_IntegratedIntensityEdge_AGP,1.449396234761669,210
"DMSO, BSJ-04-030",-1.1102382651693954,0.30103578729465325,Cells_Intensity_IntegratedIntensityEdge_Mito,0.5213818721778524,211
"DMSO, BSJ-03-136",-1.2665222483907688,0.24397025130096847,Cells_Intensity_IntegratedIntensityEdge_Mito,0.6126631264624496,212
"BSJ-04-030, BSJ-03-136",-0.2847919005807645,0.7801514838176526,Cells_Intensity_IntegratedIntensityEdge_Mito,0.10782106115755832,213
"DMSO, BSJ-04-030",-1.2602825010673442,0.24402280684464242,Cells_Intensity_IntegratedIntensity_DNA,0.6125695817600474,214
"DMSO, BSJ-03-136",-8.67951816743666,3.974344704332613e-05,Cells_Intensity_IntegratedIntensity_DNA,4.40073446820323,215
"BSJ-04-030, BSJ-03-136",-6.492980599106647,2.485459437199688e-05,Cells_Intensity_IntegratedIntensity_DNA,4.604593320170967,216
"DMSO, BSJ-04-030",-16.259666943405634,7.432745477646157e-07,Cells_Intensity_IntegratedIntensity_ER,6.128850738654923,217
